Date,Party,Total,Narration,Is_Fraud,is_round,is_q_end,v_count,kw_flag
2025-12-27,Wali LLC,76062.5,Payment for Professional Charges - Inv #773,1,0,1,1,0
2024-07-24,"Varghese, Iyengar and Pathak",50000.0,Payment for Monthly Office Rent - Inv #259,0,1,0,1,0
2025-11-29,Oommen PLC,57247.94,Payment for Internet Charges - Inv #236,0,0,0,1,0
2024-05-07,"Salvi, Lala and Vala",27554.33,Payment for Internet Charges - Inv #571,0,0,0,1,0
2024-07-22,Mody-Brar,31258.62,Payment for Monthly Office Rent - Inv #802,0,0,0,1,0
2025-07-16,Raja Group,72606.73,Petty cash reimbursement,0,0,0,1,1
2025-04-20,"Thaman, Sampath and Biswas",50000.0,Payment for Professional Charges - Inv #873,0,1,0,1,0
2025-08-07,Char-Mangat,16411.83,Payment for Internet Charges - Inv #304,0,0,0,1,0
2026-01-14,"Parekh, Bose and Tank",41058.27,Payment for Monthly Office Rent - Inv #369,0,0,0,1,0
2025-10-18,Goda and Sons,14128.93,Payment for Internet Charges - Inv #667,0,0,0,1,0
2026-02-22,Gopal Ltd,25000.0,Payment for Monthly Office Rent - Inv #520,0,1,0,1,0
2024-03-25,Venkatesh-Ahluwalia,31183.2,Payment for Professional Charges - Inv #467,1,0,1,1,0
2025-02-16,"Boase, Bassi and Sheth",25000.0,Payment for Internet Charges - Inv #392,0,1,0,1,0
2024-11-25,Soni-Ramanathan,50000.0,Internet Charges,1,1,0,1,0
2024-08-26,"Ravel, Soman and Kulkarni",40477.34,Payment for Professional Charges - Inv #147,0,0,0,1,0
2025-12-23,"Sane, Sidhu and Dugal",50000.0,Payment for Stationery Purchase - Inv #741,1,1,1,1,0
2024-09-16,Nagarajan PLC,15000.0,Payment for Monthly Office Rent - Inv #807,0,1,1,1,0
2025-05-14,Dube-Nanda,41050.82,Payment for Professional Charges - Inv #957,0,0,0,1,0
2024-07-05,"Thaman, Sibal and Bali",16329.28,Payment for Monthly Office Rent - Inv #563,0,0,0,1,0
2025-09-01,"Butala, Chaudhary and Jhaveri",50000.0,Payment for Stationery Purchase - Inv #818,0,1,1,1,0
2025-05-16,"Memon, Grover and Lad",5000.0,Payment for split expense,1,1,0,1,1
2024-03-11,"Mandal, Mann and D’Alia",63481.63,Payment for Electricity Bill Payment - Inv #418,0,0,1,1,0
2026-01-15,Dada-Dass,28422.1,Payment for Internet Charges - Inv #454,0,0,0,1,0
2024-05-10,Loke PLC,46556.66,Payment for Internet Charges - Inv #968,0,0,0,1,0
2025-07-07,Ghosh-Sane,100000.0,Monthly Office Rent,1,1,0,1,0
2025-09-30,Varty-Bhatnagar,79957.8,Payment for Monthly Office Rent - Inv #823,1,0,1,1,0
2024-08-31,"Madan, Golla and Natt",29505.48,Payment for Stationery Purchase - Inv #991,0,0,0,1,0
2024-05-23,Chad-Memon,3662.56,Payment for Internet Charges - Inv #391,1,0,0,1,0
2024-05-14,Pal Ltd,25000.0,Payment for Electricity Bill Payment - Inv #560,0,1,0,1,0
2024-03-20,Dani and Sons,52224.06,Payment for Staff Salary - Inv #623,0,0,1,1,0
2024-03-01,"Vig, Maharaj and Mand",25000.0,Payment for Professional Charges - Inv #926,0,1,1,1,0
2024-06-08,"Mangat, Gaba and Sahni",15000.0,Payment for cash expense,1,1,1,1,1
2024-11-06,"Gara, Hora and Mitra",72091.02,Payment for Staff Salary - Inv #334,0,0,0,1,0
2025-11-25,Narayan-Yohannan,28273.99,Payment for Electricity Bill Payment - Inv #685,0,0,0,1,0
2024-10-26,"Bhatia, Nayar and Nori",16928.57,Payment for Monthly Office Rent - Inv #918,0,0,0,1,0
2025-09-28,"Deo, Sengupta and Borah",48380.0,Payment for Internet Charges - Inv #124,0,0,1,1,0
2026-01-19,"Bala, Tailor and Ratti",25000.0,Payment for Electricity Bill Payment - Inv #634,0,1,0,1,0
2025-07-29,"Bhatia, Sur and Gola",5886.36,Payment for Electricity Bill Payment - Inv #230,0,0,0,1,0
2025-08-21,Saxena-Mutti,5000.0,Payment for Electricity Bill Payment - Inv #301,0,1,0,1,0
2026-02-17,Khurana Ltd,52246.2,Payment for Electricity Bill Payment - Inv #383,0,0,0,1,0
2024-11-08,Nadig-Saha,79871.83,Payment for Internet Charges - Inv #715,0,0,0,1,0
2024-05-06,"Bhalla, Kumar and Chopra",10000.0,Payment for Staff Salary - Inv #271,0,1,0,1,0
2024-12-24,"Pingle, Nazareth and Ranganathan",5000.0,Payment for Electricity Bill Payment - Inv #373,0,1,1,1,0
2024-09-29,"Acharya, Nagi and Mukhopadhyay",25000.0,Payment for Internet Charges - Inv #935,0,1,1,1,0
2024-05-16,Gera-Raja,55539.17,Payment for Monthly Office Rent - Inv #730,0,0,0,1,0
2025-10-04,"Nagy, Garg and Upadhyay",37931.53,Payment for Staff Salary - Inv #660,0,0,0,1,0
2025-04-22,Batta Group,49091.17,Payment for Internet Charges - Inv #280,0,0,0,1,0
2025-12-26,"Anand, Madan and Mangal",15000.0,Petty cash reimbursement,0,1,1,1,1
2024-09-16,Hayer-D’Alia,65446.85,Payment for Monthly Office Rent - Inv #578,0,0,1,1,0
2026-01-10,"Andra, Boase and Shanker",74682.41,Payment for Electricity Bill Payment - Inv #296,0,0,0,1,0
2024-06-24,"Kala, Gopal and Narayanan",10000.0,Payment for Internet Charges - Inv #152,0,1,1,1,0
2024-04-24,Kapadia-Dar,68205.88,Payment for Staff Salary - Inv #744,0,0,0,1,0
2025-09-26,Tella Ltd,49269.22,Payment for Monthly Office Rent - Inv #739,0,0,1,1,0
2025-01-29,Arya LLC,38851.35,Payment for cash expense,1,0,0,1,1
2025-02-16,"Sama, Kumer and Madan",52386.32,Payment for Professional Charges - Inv #780,0,0,0,1,0
2024-05-29,"Kant, Mital and Sarna",10000.0,Payment for Electricity Bill Payment - Inv #894,0,1,0,1,0
2024-12-19,"Sharaf, Hegde and Suresh",10000.0,Payment for Internet Charges - Inv #138,0,1,1,1,0
2024-07-07,"Pathak, Amble and Misra",5000.0,Payment for Monthly Office Rent - Inv #458,0,1,0,1,0
2026-01-24,"Dubey, Bose and Bajaj",17341.02,Payment for Stationery Purchase - Inv #845,0,0,0,1,0
2026-02-25,Ravi-Vala,70479.0,Payment for Monthly Office Rent - Inv #100,1,0,0,1,0
2025-09-03,Varkey-Parmer,69599.89,Payment for Stationery Purchase - Inv #706,0,0,1,1,0
2026-01-31,Kohli-Muni,50000.0,Payment for Internet Charges - Inv #575,0,1,0,1,0
2025-07-21,Rao-Merchant,14005.72,Payment for Professional Charges - Inv #243,0,0,0,1,0
2025-01-01,"Narasimhan, Kashyap and Sibal",25000.0,Petty cash reimbursement,0,1,0,1,1
2024-06-02,Jhaveri-Krish,41852.27,Payment for Electricity Bill Payment - Inv #342,0,0,1,1,0
2024-03-11,Wadhwa-Gole,45570.54,Payment for Professional Charges - Inv #923,0,0,1,1,0
2025-11-10,Manne-Bains,25849.65,Payment for Staff Salary - Inv #215,0,0,0,1,0
2025-04-03,Bhatnagar LLC,2817.95,Payment for Stationery Purchase - Inv #655,0,0,0,1,0
2024-10-14,Cherian-Saini,2692.11,Payment for Monthly Office Rent - Inv #365,0,0,0,1,0
2024-10-22,"Savant, Randhawa and Samra",15000.0,Payment for Monthly Office Rent - Inv #415,0,1,0,1,0
2024-06-25,Oza-Anne,52205.92,Payment for Electricity Bill Payment - Inv #135,0,0,1,1,0
2026-01-04,Dada-Dalal,10000.0,Payment for Stationery Purchase - Inv #275,0,1,0,1,0
2024-10-06,Bhatti LLC,26735.97,Payment for Stationery Purchase - Inv #393,0,0,0,1,0
2024-08-08,"Talwar, Verma and Mahal",5000.0,Payment for Electricity Bill Payment - Inv #373,0,1,0,1,0
2025-12-25,Narula Inc,45619.88,Payment for Monthly Office Rent - Inv #680,0,0,1,1,0
2024-10-22,"Devi, Mital and Kant",53231.31,Payment for Staff Salary - Inv #344,0,0,0,1,0
2025-10-12,Tripathi and Sons,61935.88,Payment for Monthly Office Rent - Inv #291,0,0,0,1,0
2025-07-26,Barad-Dutt,60988.08,Payment for Staff Salary - Inv #485,0,0,0,1,0
2025-09-09,"Pillay, Rastogi and Datta",68910.82,Payment for Professional Charges - Inv #968,0,0,1,1,0
2025-01-01,"Dhaliwal, Misra and Bhargava",14825.04,Payment for Professional Charges - Inv #542,0,0,0,1,0
2024-06-21,Chaudhary-Sastry,20555.96,Payment for Internet Charges - Inv #862,0,0,1,1,0
2024-10-27,Raval-Prakash,58736.22,Payment for Staff Salary - Inv #845,0,0,0,1,0
2025-03-18,Dey-Goyal,50000.0,Payment for Professional Charges - Inv #940,0,1,1,1,0
2024-09-21,Bawa Ltd,17916.03,Payment for Stationery Purchase - Inv #315,0,0,1,1,0
2024-10-10,Gala LLC,15000.0,Payment for Stationery Purchase - Inv #344,0,1,0,1,0
2025-10-08,"D’Alia, Chaudhuri and Uppal",68445.97,Payment for Staff Salary - Inv #589,0,0,0,1,0
2024-10-20,Uppal-Thakkar,16412.54,Payment for Monthly Office Rent - Inv #356,0,0,0,1,0
2024-03-03,Apte LLC,3605.36,Payment for Internet Charges - Inv #274,0,0,1,1,0
2024-07-03,Padmanabhan and Sons,18548.88,Payment for Monthly Office Rent - Inv #987,0,0,0,1,0
2024-04-19,Tella-Mammen,25000.0,Stationery Purchase,1,1,0,1,0
2024-03-10,"Setty, Sidhu and Anne",5000.0,Payment for Monthly Office Rent - Inv #331,0,1,1,1,0
2024-11-06,Balasubramanian and Sons,57507.93,Payment for Electricity Bill Payment - Inv #936,0,0,0,1,0
2025-05-13,"Ramesh, Behl and Saraf",59019.64,Payment for Professional Charges - Inv #539,0,0,0,1,0
2024-03-12,"Om, Singh and Jain",15000.0,Payment for Internet Charges - Inv #101,0,1,1,1,0
2025-08-31,"Tripathi, Bhargava and Narang",59550.41,Payment for Staff Salary - Inv #341,0,0,0,1,0
2025-11-18,Boase-Krish,50000.0,Payment for Professional Charges - Inv #485,0,1,0,1,0
2024-11-05,Panchal PLC,25000.0,Payment for Professional Charges - Inv #382,0,1,0,1,0
2024-07-30,"Ravi, Jayaraman and Sachar",51001.27,Payment for Staff Salary - Inv #310,0,0,0,1,0
2025-12-14,Thaker-Saha,55016.91,Payment for Stationery Purchase - Inv #877,0,0,1,1,0
2024-07-07,Bakshi-Purohit,25000.0,Payment for Monthly Office Rent - Inv #149,0,1,0,1,0
2025-01-14,Vala-Majumdar,47479.4,Payment for Internet Charges - Inv #181,0,0,0,1,0
2024-12-14,Viswanathan-Kibe,4988.65,Payment for Professional Charges - Inv #412,0,0,1,1,0
2026-01-07,"Mann, Wable and Bali",54958.23,Payment for Monthly Office Rent - Inv #442,0,0,0,1,0
2025-07-31,Menon-Subramaniam,35485.93,Payment for Professional Charges - Inv #709,0,0,0,1,0
2025-12-02,"Ranganathan, Dhingra and Dugar",51270.95,Payment for Staff Salary - Inv #876,0,0,1,1,0
2025-09-15,Parmar-Raj,53889.32,Payment for Monthly Office Rent - Inv #559,0,0,1,1,0
2025-12-19,Khare Ltd,43611.06,Payment for Electricity Bill Payment - Inv #815,0,0,1,1,0
2026-02-01,"Virk, Johal and Amble",38030.04,Payment for Electricity Bill Payment - Inv #362,0,0,0,1,0
2024-05-06,"Naidu, Savant and Pathak",48458.18,Payment for Monthly Office Rent - Inv #686,0,0,0,1,0
2025-07-15,"Barad, Chaudhari and Sarma",58954.46,Payment for Stationery Purchase - Inv #696,0,0,0,1,0
2025-02-26,Chopra Inc,25000.0,Payment for Professional Charges - Inv #337,0,1,0,1,0
2024-10-03,"Aurora, Kala and Naik",5000.0,Payment for Electricity Bill Payment - Inv #595,0,1,0,1,0
2024-07-22,Contractor Group,54228.1,Payment for Professional Charges - Inv #129,0,0,0,1,0
2025-09-23,Banerjee-Kari,61992.67,Payment for Stationery Purchase - Inv #832,0,0,1,1,0
2025-12-11,Jani Group,25246.78,Payment for Stationery Purchase - Inv #275,0,0,1,1,0
2024-11-16,Chandran-Gera,25369.52,Payment for Stationery Purchase - Inv #594,0,0,0,1,0
2024-08-21,"Borde, Sami and Chakrabarti",10000.0,Payment for Stationery Purchase - Inv #315,0,1,0,1,0
2024-05-27,"Choudhry, Kapadia and Sundaram",26730.32,Payment for Professional Charges - Inv #618,0,0,0,1,0
2026-02-09,Comar-Thakur,46984.11,Payment for Monthly Office Rent - Inv #625,0,0,0,1,0
2024-10-12,Mutti-Rao,18163.68,Payment for Professional Charges - Inv #783,0,0,0,1,0
2024-07-02,Dar PLC,10000.0,Payment for Internet Charges - Inv #441,0,1,0,1,0
2025-01-30,"Memon, Contractor and Grewal",11523.1,Payment for Electricity Bill Payment - Inv #200,0,0,0,1,0
2025-02-12,"Goel, Majumdar and Dugar",62685.43,Payment for Staff Salary - Inv #758,0,0,0,1,0
2025-01-28,Dara-Barman,15000.0,Payment for Professional Charges - Inv #744,1,1,0,1,0
2025-03-31,Hayre-Chada,62892.33,Payment for adjustment expense,1,0,1,1,1
2025-03-16,Mand-Luthra,50000.0,Monthly Office Rent,1,1,1,1,0
2024-11-20,Raghavan Inc,25000.0,Payment for Monthly Office Rent - Inv #139,0,1,0,1,0
2024-06-10,Oommen-Atwal,10000.0,Electricity Bill Payment,1,1,1,1,0
2025-08-26,"Venkatesh, Bhatia and Saha",62899.26,Payment for Internet Charges - Inv #838,0,0,0,1,0
2025-01-05,Kant-Natarajan,34997.98,Payment for Professional Charges - Inv #899,0,0,0,1,0
2024-09-02,Raghavan Inc,62318.82,Payment for Professional Charges - Inv #566,0,0,1,1,0
2026-02-13,Anand-Som,49693.98,Payment for Electricity Bill Payment - Inv #279,0,0,0,1,0
2025-03-14,Sunder-Virk,100000.0,Staff Salary,1,1,1,1,0
2025-07-04,"Chowdhury, Roy and Malhotra",5430.1,Payment for Professional Charges - Inv #106,0,0,0,1,0
2025-07-28,Bhargava and Sons,44962.7,Payment for Staff Salary - Inv #416,0,0,0,1,0
2024-10-15,Guha Group,39619.9,Payment for Monthly Office Rent - Inv #989,0,0,0,1,0
2024-11-14,Hans PLC,73076.17,Petty cash reimbursement,0,0,0,1,1
2024-07-01,"Subramanian, Mahal and Chopra",2751.33,Payment for Staff Salary - Inv #705,0,0,0,1,0
2024-03-08,Toor PLC,30472.27,Payment for Internet Charges - Inv #113,0,0,1,1,0
2025-08-09,"Wadhwa, Murthy and Hayer",50000.0,Payment for Professional Charges - Inv #833,0,1,0,1,0
2025-01-19,Sundaram-Merchant,50000.0,Payment for Electricity Bill Payment - Inv #385,0,1,0,1,0
2025-02-07,D’Alia Group,64290.68,Payment for Staff Salary - Inv #575,0,0,0,1,0
2024-04-10,Batra Group,25000.0,Payment for Electricity Bill Payment - Inv #272,0,1,0,1,0
2025-07-18,Kadakia-Keer,48055.72,Payment for Internet Charges - Inv #797,0,0,0,1,0
2026-02-18,Ganesh Inc,10000.0,Staff Salary,1,1,0,1,0
2024-08-11,"Wason, Hari and Raju",1029.08,Payment for Stationery Purchase - Inv #780,0,0,0,1,0
2024-07-29,Sharma Inc,66654.17,Payment for Professional Charges - Inv #840,0,0,0,1,0
2025-05-14,Kari-Buch,25000.0,Payment for Professional Charges - Inv #376,0,1,0,1,0
2024-06-24,"Rastogi, Choudhry and Shukla",18915.56,Payment for Staff Salary - Inv #600,0,0,1,1,0
2024-07-18,Oommen-Nagy,70050.18,Payment for Monthly Office Rent - Inv #483,0,0,0,1,0
2025-02-01,"Sengupta, Mahajan and Shroff",33025.85,Payment for Internet Charges - Inv #674,0,0,0,1,0
2025-02-24,Dayal-Naik,49224.86,Payment for Internet Charges - Inv #643,0,0,0,1,0
2024-03-31,Balay-Mukherjee,50000.0,Payment for Stationery Purchase - Inv #820,0,1,1,1,0
2024-05-03,Koshy Inc,64515.18,Payment for Stationery Purchase - Inv #743,0,0,0,1,0
2024-10-24,Varghese and Sons,62754.42,Payment for Stationery Purchase - Inv #776,0,0,0,1,0
2026-01-30,"Khalsa, Wali and Mukhopadhyay",60978.66,Payment for Electricity Bill Payment - Inv #877,0,0,0,1,0
2024-06-19,Prasad Ltd,1192.33,Payment for Stationery Purchase - Inv #269,0,0,1,1,0
2025-11-08,"Agrawal, Bala and Char",72375.85,Payment for Staff Salary - Inv #853,0,0,0,1,0
2025-01-16,"Parikh, Singhal and Balasubramanian",35912.25,Payment for Monthly Office Rent - Inv #834,0,0,0,1,0
2024-12-29,Shanker-Raghavan,10000.0,Payment for Monthly Office Rent - Inv #230,1,1,1,1,0
2025-07-17,Mani-Boase,5000.0,Payment for Monthly Office Rent - Inv #272,0,1,0,1,0
2024-08-20,"Sodhi, Bajwa and Bath",42759.75,Payment for Internet Charges - Inv #202,0,0,0,1,0
2025-08-02,Nagy Group,58780.7,Payment for Staff Salary - Inv #579,0,0,0,1,0
2025-02-24,Bhat-Oza,29725.05,Payment for Electricity Bill Payment - Inv #806,0,0,0,1,0
2025-10-02,Chaudhry-Iyengar,21705.56,Payment for Staff Salary - Inv #955,0,0,0,1,0
2025-05-26,Sheth Group,7876.51,Payment for split expense,1,0,0,1,1
2025-09-08,"Shroff, Rajagopalan and Kapur",55824.08,Payment for Staff Salary - Inv #922,0,0,1,1,0
2025-09-14,"Garg, Kothari and Kannan",35021.63,Payment for Staff Salary - Inv #973,0,0,1,1,0
2025-03-27,"Bobal, Bhat and Barad",48737.5,Payment for Stationery Purchase - Inv #722,0,0,1,1,0
2024-11-14,Shroff-Sule,50000.0,Payment for Professional Charges - Inv #790,0,1,0,1,0
2026-01-31,"Borde, Jaggi and Badami",16654.11,Payment for Electricity Bill Payment - Inv #911,0,0,0,1,0
2024-05-17,Dada-Reddy,38766.77,Payment for Staff Salary - Inv #476,0,0,0,1,0
2024-06-04,"Prabhakar, Suri and Kulkarni",5000.0,Payment for Electricity Bill Payment - Inv #375,0,1,1,1,0
2024-11-17,Bala-Apte,60658.1,Payment for Internet Charges - Inv #216,0,0,0,1,0
2024-02-29,Pandey-Varughese,25000.0,Payment for Internet Charges - Inv #805,0,1,0,1,0
2024-09-29,"Sura, Ravi and Kale",50000.0,Payment for Staff Salary - Inv #571,0,1,1,1,0
2024-08-31,"Zachariah, Contractor and Modi",11200.85,Payment for Staff Salary - Inv #302,0,0,0,1,0
2025-08-31,Dalal-Kala,2451.93,Payment for Stationery Purchase - Inv #331,0,0,0,1,0
2024-04-18,"Sarkar, Bedi and Dua",50000.0,Professional Charges,1,1,0,1,0
2024-10-22,Gandhi-Wali,15000.0,Payment for Staff Salary - Inv #561,0,1,0,1,0
2026-02-20,Pant-Chowdhury,16558.69,Payment for Monthly Office Rent - Inv #423,0,0,0,1,0
2024-11-26,Loyal-Karpe,32247.07,Payment for Stationery Purchase - Inv #234,0,0,0,1,0
2025-03-01,Mistry-Bhalla,11607.12,Payment for Monthly Office Rent - Inv #645,0,0,1,1,0
2025-01-05,Bali-Chander,50000.0,Payment for Stationery Purchase - Inv #282,0,1,0,1,0
2024-04-11,Prakash-Issac,38228.5,Payment for urgent expense,1,0,0,1,1
2024-09-09,Soman LLC,25000.0,Payment for Electricity Bill Payment - Inv #457,0,1,1,1,0
2026-02-05,Khatri Group,45433.17,Payment for Internet Charges - Inv #546,0,0,0,1,0
2025-12-30,Wason Ltd,15000.0,Payment for Professional Charges - Inv #719,0,1,1,1,0
2024-08-03,Kamdar-Panchal,100000.0,Electricity Bill Payment,1,1,0,1,0
2026-01-22,Dhawan-Dave,53579.67,Payment for Internet Charges - Inv #201,0,0,0,1,0
2025-07-01,D’Alia LLC,30092.28,Payment for Stationery Purchase - Inv #479,0,0,0,1,0
2025-07-20,"Mistry, Nigam and Ramaswamy",34220.75,Payment for Monthly Office Rent - Inv #791,0,0,0,1,0
2025-03-04,Deo-Bhasin,5000.0,Payment for Professional Charges - Inv #318,0,1,1,1,0
2025-01-22,"Choudhary, Jha and Barad",3517.25,Payment for Stationery Purchase - Inv #976,0,0,0,1,0
2024-06-12,Narayanan-Arora,5000.0,Payment for Electricity Bill Payment - Inv #747,0,1,1,1,0
2024-03-11,"Sawhney, De and Sastry",26407.3,Payment for Internet Charges - Inv #340,0,0,1,1,0
2024-07-20,Buch-Mahajan,10000.0,Payment for Staff Salary - Inv #939,0,1,0,1,0
2024-08-20,Virk and Sons,5000.0,Payment for Electricity Bill Payment - Inv #973,0,1,0,1,0
2025-04-24,Manne-Chahal,35776.29,Payment for Internet Charges - Inv #308,0,0,0,1,0
2024-09-06,Butala Inc,2825.64,Payment for Electricity Bill Payment - Inv #452,0,0,1,1,0
2025-10-13,Goel and Sons,7510.46,Payment for Staff Salary - Inv #375,0,0,0,1,0
2026-02-19,"Buch, Chadha and Acharya",51458.86,Payment for Stationery Purchase - Inv #405,0,0,0,1,0
2025-03-20,Sabharwal LLC,100000.0,Monthly Office Rent,1,1,1,1,0
2026-01-08,Sheth Ltd,33141.45,Payment for Staff Salary - Inv #813,0,0,0,1,0
2024-09-23,"Nadig, Kapadia and Bakshi",67214.45,Payment for Professional Charges - Inv #823,0,0,1,1,0
2024-11-25,"Rajan, Radhakrishnan and Chacko",15015.71,Payment for Internet Charges - Inv #843,0,0,0,1,0
2025-08-21,"Viswanathan, Iyer and Garg",34034.07,Payment for Internet Charges - Inv #693,0,0,0,1,0
2025-02-25,Kala Inc,76125.05,Payment for Internet Charges - Inv #275,0,0,0,1,0
2025-03-09,"Sahota, Shah and Acharya",33011.67,Payment for Electricity Bill Payment - Inv #713,0,0,1,1,0
2025-11-29,"Singhal, Ratti and Raj",10000.0,Payment for Monthly Office Rent - Inv #170,0,1,0,1,0
2024-06-03,"Sem, Rattan and Pant",5589.91,Payment for Monthly Office Rent - Inv #977,0,0,1,1,0
2024-09-24,"Ray, Tella and Bhakta",63447.83,Payment for Monthly Office Rent - Inv #940,0,0,1,1,0
2025-02-22,Kibe-Ratta,5000.0,Payment for Professional Charges - Inv #929,0,1,0,1,0
2025-11-29,Mane-Shan,10000.0,Payment for Electricity Bill Payment - Inv #662,0,1,0,1,0
2024-04-22,"Sama, Ratta and Golla",12558.19,Payment for urgent expense,1,0,0,1,1
2025-06-24,"Bumb, Kapur and Dhar",15000.0,Payment for Professional Charges - Inv #817,0,1,1,1,0
2025-05-26,Nigam PLC,4623.32,Payment for Electricity Bill Payment - Inv #603,0,0,0,1,0
2024-04-02,Chakrabarti Ltd,15000.0,Payment for cash expense,1,1,0,1,1
2024-08-05,Mane-Mallick,48385.44,Payment for Professional Charges - Inv #377,0,0,0,1,0
2024-12-27,Peri-Goyal,52402.47,Payment for Monthly Office Rent - Inv #217,1,0,1,1,0
2025-10-31,Thaman LLC,10000.0,Payment for Staff Salary - Inv #160,0,1,0,1,0
2025-09-12,Thaman LLC,73641.74,Petty cash reimbursement,0,0,1,1,1
2024-05-09,Borra-Nori,27067.42,Payment for Professional Charges - Inv #217,0,0,0,1,0
2025-02-14,Iyengar PLC,49980.09,Payment for Professional Charges - Inv #142,0,0,0,1,0
2024-04-06,Sathe Inc,10000.0,Payment for Internet Charges - Inv #513,0,1,0,1,0
2024-04-07,"Krish, Mistry and Nigam",29817.51,Payment for Staff Salary - Inv #407,0,0,0,1,0
2025-12-11,Kapadia Group,20157.07,Payment for Staff Salary - Inv #835,0,0,1,1,0
2025-04-14,"Dhawan, Ray and Subramanian",10000.0,Payment for Electricity Bill Payment - Inv #814,0,1,0,1,0
2025-08-30,Karan LLC,5000.0,Payment for Electricity Bill Payment - Inv #147,1,1,0,1,0
2024-05-10,Edwin Ltd,15000.0,Payment for Stationery Purchase - Inv #779,1,1,0,1,0
2024-11-08,Dutt Inc,49983.16,Payment for Staff Salary - Inv #291,0,0,0,1,0
2024-06-17,Zachariah-Kata,24827.44,Payment for Internet Charges - Inv #105,0,0,1,1,0
2025-12-21,Kaur-Tank,12193.3,Payment for Electricity Bill Payment - Inv #304,0,0,1,1,0
2024-08-21,Parmer-Naik,9920.37,Payment for Electricity Bill Payment - Inv #586,0,0,0,1,0
2024-10-06,Brar-Gupta,79124.1,Payment for Monthly Office Rent - Inv #211,0,0,0,1,0
